"CHNL_ID"|"CHNL_NM"|"CHNL_VAL"|"PARENT_ID"|"PARENT_NM"|"PARENT_FULL_ADDR"|"CHILD_ID"|"CHILD_NM"|"CHILD_FULL_ADDR"|"PFZ_MKT_NM"|"O_CHNL_NM_SLS"|"O_CHNL_VAL_SLS"|"O_PARENT_SLS"|"O_CHILD_SLS"|"O_CHNL_NM_GRWTH"|"O_CHNL_VAL_GRWTH"|"O_PARENT_GRWTH"|"O_CHILD_GRWTH"|"O_CHNL_NM_MKT_SHR"|"O_CHNL_VAL_MKT_SHR"|"O_PARENT_MKT_SHR"|"O_CHILD_MKT_SHR"|"O_CHNL_NM_NEW_PTNT"|"O_CHNL_VAL_NEW_PTNT"|"O_PARENT_NEW_PTNT"|"O_CHILD_NEW_PTNT"|"O_CHNL_NM_TOTAL_PTNT"|"O_CHNL_VAL_TOTAL_PTNT"|"O_PARENT_TOTAL_PTNT"|"O_CHILD_TOTAL_PTNT"|"O_CHNL_NM_NUM_HCP_TCL"|"O_CHNL_VAL_NUM_HCP_TCL"|"O_PARENT_NUM_HCP_TCL"|"O_CHILD_NUM_HCP_TCL"|"O_CHNL_NM_REACH"|"O_CHNL_VAL_REACH"|"O_PARENT_REACH"|"O_CHILD_REACH"|"O_CHNL_NM_FREQ"|"O_CHNL_VAL_FREQ"|"O_PARENT_FREQ"|"O_CHILD_FREQ"|"O_CHNL_NM_PENETRATION"|"O_CHNL_VAL_PENETRATION"|"O_PARENT_PENETRATION"|"O_CHILD_PENETRATION"|"CHNL_NM_RNK"|"CHNL_VAL_RNK"|"PARENT_RNK"|"CHILD_RNK"|"O_STD_CHNL_NM_SLS"|"O_STD_CHNL_VAL_SLS"|"O_STD_PARENT_SLS"|"O_STD_CHILD_SLS"
"Wholesaler"|"McKesson"|"Other Outlet"|"INS00000108"|"Carolinas HealthCare System"|"1000 BLYTHE BLVD, CHARLOTTE, NC 28203"|"INS00573489"|"Levine Cancer Institute Rutherford"|"181 DANIEL RD, FOREST CITY, NC 28043"|"CML"|"$ 46,863,525.47"|"$ 1,631,351.17"|"$ 0.00"|"$ 0.00"|"91%"|"152%"|"-100%"|"-"|"8%"|"9%"|"0%"|"-"|"205"|"15"|"0"|"0"|"2,432"|"126"|"0"|"0"|"2,323"|"85"|"5"|"1"|"64%"|"61%"|"20%"|"0%"|"3.78"|"2.87"|"1.00"|"-"|"13%"|"21%"|"0%"|"0%"|"2"|"8"|"8"|"1"|"39"|"11"|"0"|"0"
"Wholesaler"|"McKesson"|"Other Outlet"|"INS00000108"|"Carolinas HealthCare System"|"1000 BLYTHE BLVD, CHARLOTTE, NC 28203"|"INS00053412"|"Rutherford Internal Medical Associates, PA"|"181 DANIEL RD, FOREST CITY, NC 28043"|"CML"|"$ 46,863,525.47"|"$ 1,631,351.17"|"$ 0.00"|"$ 0.00"|"91%"|"152%"|"-100%"|"-"|"8%"|"9%"|"0%"|"-"|"205"|"15"|"0"|"0"|"2,432"|"126"|"0"|"0"|"2,323"|"85"|"5"|"1"|"64%"|"61%"|"20%"|"0%"|"3.78"|"2.87"|"1.00"|"-"|"13%"|"21%"|"0%"|"0%"|"2"|"8"|"8"|"1"|"39"|"11"|"0"|"0"
"Wholesaler"|"McKesson"|"Other Outlet"|"INS00000450"|"MU Health Care"|"1 HOSPITAL DR, COLUMBIA, MO 65212"|"INS00105529"|"Ellis Fischel Cancer Center"|"1 HOSPITAL DR, COLUMBIA, MO 65212"|"CML"|"$ 46,863,525.47"|"$ 1,631,351.17"|"$ 0.00"|"$ 0.00"|"91%"|"152%"|"-100%"|"-100%"|"8%"|"9%"|"-"|"-"|"205"|"15"|"0"|"0"|"2,432"|"126"|"0"|"0"|"2,323"|"85"|"3"|"1"|"64%"|"61%"|"67%"|"100%"|"3.78"|"2.87"|"5.50"|"9.00"|"13%"|"21%"|"0%"|"0%"|"2"|"8"|"8"|"1"|"39"|"11"|"0"|"0"
"Wholesaler"|"McKesson"|"DOD"|"INS00547128"|"Express Scripts, Inc"|"1 EXPRESS WAY, SAINT LOUIS, MO 63121"|"INS00361870"|"Express Scripts"|"7909 S HARDY DR, TEMPE, AZ 85284"|"CML"|"$ 46,863,525.47"|"$ 1,554,951.77"|"$ 1,486,838.90"|"$ 1,486,838.90"|"91%"|"7,705%"|"7,363%"|"7,363%"|"8%"|"100%"|"100%"|"100%"|"205"|"0"|"0"|"0"|"2,432"|"0"|"0"|"0"|"2,323"|"0"|"0"|"0"|"64%"|"-"|"-"|"-"|"3.78"|"-"|"-"|"-"|"13%"|"-"|"-"|"-"|"2"|"9"|"1"|"1"|"39"|"11"|"100"|"0"
"Wholesaler"|"McKesson"|"DOD"|"INS00367830"|"Federal Bureau of Prisons"|"320 1ST ST NW, WASHINGTON, DC 20534"|"INS00266064"|"Federal Correctional Institution Butner Medium I"|"OLD NORTH CAROLINA HWY 75, BUTNER, NC 27509"|"CML"|"$ 46,863,525.47"|"$ 1,554,951.77"|"$ 68,112.87"|"$ 68,112.87"|"91%"|"7,705%"|"-"|"-"|"8%"|"100%"|"100%"|"100%"|"205"|"0"|"0"|"0"|"2,432"|"0"|"0"|"0"|"2,323"|"0"|"0"|"0"|"64%"|"-"|"-"|"-"|"3.78"|"-"|"-"|"-"|"13%"|"-"|"-"|"-"|"2"|"9"|"2"|"1"|"39"|"11"|"0"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00006009"|"Shands Healthcare"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 149,593.21"|"91%"|"152%"|"373%"|"2,474%"|"8%"|"6%"|"10%"|"29%"|"205"|"11"|"5"|"4"|"2,432"|"87"|"28"|"17"|"2,323"|"129"|"22"|"9"|"64%"|"55%"|"50%"|"22%"|"3.78"|"2.77"|"2.64"|"1.00"|"13%"|"9%"|"14%"|"22%"|"2"|"10"|"1"|"1"|"39"|"6"|"100"|"100"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00550148"|"UF Health Oncology Baymeadows"|"7751 BAYMEADOWS RD E STE 205, JACKSONVILLE, FL 32256"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 82,161.24"|"91%"|"152%"|"373%"|"90%"|"8%"|"6%"|"10%"|"19%"|"205"|"11"|"5"|"1"|"2,432"|"87"|"28"|"11"|"2,323"|"129"|"22"|"1"|"64%"|"55%"|"50%"|"100%"|"3.78"|"2.77"|"2.64"|"5.00"|"13%"|"9%"|"14%"|"100%"|"2"|"10"|"1"|"2"|"39"|"6"|"100"|"55"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00644019"|"UF Health Hematology and Oncology"|"653 W 8TH ST, JACKSONVILLE, FL 32209"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 0.00"|"91%"|"152%"|"373%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"5"|"0"|"2,432"|"87"|"28"|"0"|"2,323"|"129"|"22"|"1"|"64%"|"55%"|"50%"|"100%"|"3.78"|"2.77"|"2.64"|"2.00"|"13%"|"9%"|"14%"|"0%"|"2"|"10"|"1"|"3"|"39"|"6"|"100"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00469738"|"University of Florida Health Oncology Fernandina Beach"|"1699 S 14TH ST STE 2, FERNANDINA BEACH, FL 32034"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 0.00"|"91%"|"152%"|"373%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"5"|"0"|"2,432"|"87"|"28"|"0"|"2,323"|"129"|"22"|"2"|"64%"|"55%"|"50%"|"50%"|"3.78"|"2.77"|"2.64"|"5.00"|"13%"|"9%"|"14%"|"0%"|"2"|"10"|"1"|"3"|"39"|"6"|"100"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00604424"|"UF Health Medical Oncology and Infusion Center"|"2000 SW ARCHER RD, GAINESVILLE, FL 32608"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 0.00"|"91%"|"152%"|"373%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"5"|"0"|"2,432"|"87"|"28"|"0"|"2,323"|"129"|"22"|"4"|"64%"|"55%"|"50%"|"50%"|"3.78"|"2.77"|"2.64"|"3.00"|"13%"|"9%"|"14%"|"0%"|"2"|"10"|"1"|"3"|"39"|"6"|"100"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00781036"|"UF Health Oncology La Villa"|"425 N LEE ST STE 204, JACKSONVILLE, FL 32204"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 0.00"|"91%"|"152%"|"373%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"5"|"0"|"2,432"|"87"|"28"|"0"|"2,323"|"129"|"22"|"4"|"64%"|"55%"|"50%"|"75%"|"3.78"|"2.77"|"2.64"|"2.67"|"13%"|"9%"|"14%"|"0%"|"2"|"10"|"1"|"3"|"39"|"6"|"100"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00653432"|"Ear Nose and Throat and Allergy Specialities at Hampton Oaks"|"200 SW 62ND BLVD STE C, GAINESVILLE, FL 32607"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 231,754.45"|"$ 0.00"|"91%"|"152%"|"373%"|"-"|"8%"|"6%"|"10%"|"-"|"205"|"11"|"5"|"0"|"2,432"|"87"|"28"|"0"|"2,323"|"129"|"22"|"1"|"64%"|"55%"|"50%"|"100%"|"3.78"|"2.77"|"2.64"|"1.00"|"13%"|"9%"|"14%"|"0%"|"2"|"10"|"1"|"3"|"39"|"6"|"100"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000117"|"Cedars-Sinai Health System"|"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA 90048"|"INS00001242"|"Cedars Sinai Medical Center"|"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA 90048"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 152,334.87"|"$ 152,334.87"|"91%"|"152%"|"171%"|"283%"|"8%"|"6%"|"7%"|"18%"|"205"|"11"|"0"|"0"|"2,432"|"87"|"12"|"12"|"2,323"|"129"|"28"|"9"|"64%"|"55%"|"46%"|"11%"|"3.78"|"2.77"|"1.62"|"2.00"|"13%"|"9%"|"4%"|"11%"|"2"|"10"|"2"|"1"|"39"|"6"|"66"|"100"
"Wholesaler"|"McKesson"|"TBD"|"INS00000117"|"Cedars-Sinai Health System"|"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA 90048"|"INS00487057"|"Cedars-Sinai Medical Group"|"200 N ROBERTSON BLVD, BEVERLY HILLS, CA 90211"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 152,334.87"|"$ 0.00"|"91%"|"152%"|"171%"|"-"|"8%"|"6%"|"7%"|"0%"|"205"|"11"|"0"|"0"|"2,432"|"87"|"12"|"0"|"2,323"|"129"|"28"|"2"|"64%"|"55%"|"46%"|"100%"|"3.78"|"2.77"|"1.62"|"3.50"|"13%"|"9%"|"4%"|"0%"|"2"|"10"|"2"|"2"|"39"|"6"|"66"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000117"|"Cedars-Sinai Health System"|"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA 90048"|"INS00057822"|"Tower Hematology Oncology Medical Group"|"9090 WILSHIRE BLVD STE 200, BEVERLY HILLS, CA 90211"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 152,334.87"|"$ 0.00"|"91%"|"152%"|"171%"|"-100%"|"8%"|"6%"|"7%"|"0%"|"205"|"11"|"0"|"0"|"2,432"|"87"|"12"|"0"|"2,323"|"129"|"28"|"13"|"64%"|"55%"|"46%"|"62%"|"3.78"|"2.77"|"1.62"|"1.25"|"13%"|"9%"|"4%"|"0%"|"2"|"10"|"2"|"2"|"39"|"6"|"66"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000117"|"Cedars-Sinai Health System"|"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA 90048"|"INS00262586"|"The Angeles Clinic and Research Institute"|"2001 SANTA MONICA BLVD STE 560W, SANTA MONICA, CA 90404"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 152,334.87"|"$ 0.00"|"91%"|"152%"|"171%"|"-"|"8%"|"6%"|"7%"|"0%"|"205"|"11"|"0"|"0"|"2,432"|"87"|"12"|"0"|"2,323"|"129"|"28"|"4"|"64%"|"55%"|"46%"|"50%"|"3.78"|"2.77"|"1.62"|"1.00"|"13%"|"9%"|"4%"|"0%"|"2"|"10"|"2"|"2"|"39"|"6"|"66"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000251"|"GRHealth, Inc"|"1120 15TH ST, AUGUSTA, GA 30912"|"INS00005218"|"Augusta University Medical Center"|"1120 15TH ST, AUGUSTA, GA 30912"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 131,866.53"|"$ 131,866.53"|"91%"|"152%"|"-"|"-"|"8%"|"6%"|"24%"|"28%"|"205"|"11"|"1"|"1"|"2,432"|"87"|"12"|"12"|"2,323"|"129"|"7"|"3"|"64%"|"55%"|"43%"|"67%"|"3.78"|"2.77"|"3.33"|"4.50"|"13%"|"9%"|"29%"|"67%"|"2"|"10"|"3"|"1"|"39"|"6"|"57"|"100"
"Wholesaler"|"McKesson"|"TBD"|"INS00000251"|"GRHealth, Inc"|"1120 15TH ST, AUGUSTA, GA 30912"|"INS00597076"|"Georgia Regents University Cancer Center"|"1411 LANEY WALKER BLVD, AUGUSTA, GA 30912"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 131,866.53"|"$ 0.00"|"91%"|"152%"|"-"|"-"|"8%"|"6%"|"24%"|"0%"|"205"|"11"|"1"|"0"|"2,432"|"87"|"12"|"0"|"2,323"|"129"|"7"|"4"|"64%"|"55%"|"43%"|"25%"|"3.78"|"2.77"|"3.33"|"1.00"|"13%"|"9%"|"29%"|"0%"|"2"|"10"|"3"|"2"|"39"|"6"|"57"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000184"|"Greenville Health System"|"701 GROVE RD, GREENVILLE, SC 29605"|"INS00064566"|"GHS Cancer Institute"|"65 INTERNATIONAL DR, GREENVILLE, SC 29615"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 110,768.76"|"$ 110,768.76"|"91%"|"152%"|"78%"|"106%"|"8%"|"6%"|"6%"|"8%"|"205"|"11"|"1"|"1"|"2,432"|"87"|"10"|"10"|"2,323"|"129"|"11"|"7"|"64%"|"55%"|"64%"|"86%"|"3.78"|"2.77"|"4.14"|"4.67"|"13%"|"9%"|"18%"|"29%"|"2"|"10"|"4"|"1"|"39"|"6"|"48"|"100"
"Wholesaler"|"McKesson"|"TBD"|"INS00000184"|"Greenville Health System"|"701 GROVE RD, GREENVILLE, SC 29605"|"INS00608976"|"Institute for Translational Oncology Research"|"900 W FARIS RD, GREENVILLE, SC 29605"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 110,768.76"|"$ 0.00"|"91%"|"152%"|"78%"|"-"|"8%"|"6%"|"6%"|"-"|"205"|"11"|"1"|"0"|"2,432"|"87"|"10"|"0"|"2,323"|"129"|"11"|"1"|"64%"|"55%"|"64%"|"0%"|"3.78"|"2.77"|"4.14"|"-"|"13%"|"9%"|"18%"|"0%"|"2"|"10"|"4"|"2"|"39"|"6"|"48"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00000184"|"Greenville Health System"|"701 GROVE RD, GREENVILLE, SC 29605"|"INS00024081"|"GHS Cancer Institute"|"131 LILA DOYLE DR, SENECA, SC 29672"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 110,768.76"|"$ 0.00"|"91%"|"152%"|"78%"|"-100%"|"8%"|"6%"|"6%"|"0%"|"205"|"11"|"1"|"0"|"2,432"|"87"|"10"|"0"|"2,323"|"129"|"11"|"3"|"64%"|"55%"|"64%"|"33%"|"3.78"|"2.77"|"4.14"|"1.00"|"13%"|"9%"|"18%"|"0%"|"2"|"10"|"4"|"2"|"39"|"6"|"48"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00761458"|"Florida Cancer Affiliates New Port Richey"|"3611 LITTLE RD, TRINITY, FL 34655"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 92,923.05"|"$ 92,923.05"|"91%"|"152%"|"833%"|"833%"|"8%"|"6%"|"10%"|"90%"|"205"|"11"|"1"|"1"|"2,432"|"87"|"11"|"11"|"2,323"|"129"|"13"|"2"|"64%"|"55%"|"38%"|"100%"|"3.78"|"2.77"|"2.80"|"1.00"|"13%"|"9%"|"8%"|"50%"|"2"|"10"|"5"|"1"|"39"|"6"|"40"|"100"
"Wholesaler"|"McKesson"|"TBD"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00053284"|"Florida Cancer Affiliates"|"433 SW 10TH ST, OCALA, FL 34471"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 92,923.05"|"$ 0.00"|"91%"|"152%"|"833%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"1"|"0"|"2,432"|"87"|"11"|"0"|"2,323"|"129"|"13"|"7"|"64%"|"55%"|"38%"|"0%"|"3.78"|"2.77"|"2.80"|"-"|"13%"|"9%"|"8%"|"0%"|"2"|"10"|"5"|"2"|"39"|"6"|"40"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00602199"|"Florida Cancer Affiliates North Florida"|"2417 JENKS AVE, PANAMA CITY, FL 32405"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 92,923.05"|"$ 0.00"|"91%"|"152%"|"833%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"1"|"0"|"2,432"|"87"|"11"|"0"|"2,323"|"129"|"13"|"1"|"64%"|"55%"|"38%"|"100%"|"3.78"|"2.77"|"2.80"|"5.00"|"13%"|"9%"|"8%"|"0%"|"2"|"10"|"5"|"2"|"39"|"6"|"40"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00763459"|"Florida Cancer Affiliates Fort Myers"|"8570 GRANITE CT, FORT MYERS, FL 33908"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 92,923.05"|"$ 0.00"|"91%"|"152%"|"833%"|"-"|"8%"|"6%"|"10%"|"-"|"205"|"11"|"1"|"0"|"2,432"|"87"|"11"|"0"|"2,323"|"129"|"13"|"1"|"64%"|"55%"|"38%"|"0%"|"3.78"|"2.77"|"2.80"|"-"|"13%"|"9%"|"8%"|"0%"|"2"|"10"|"5"|"2"|"39"|"6"|"40"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00130259"|"Florida Cancer Affiliates North Florida"|"2614 JENKS AVE, PANAMA CITY, FL 32405"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 92,923.05"|"$ 0.00"|"91%"|"152%"|"833%"|"-"|"8%"|"6%"|"10%"|"0%"|"205"|"11"|"1"|"0"|"2,432"|"87"|"11"|"0"|"2,323"|"129"|"13"|"2"|"64%"|"55%"|"38%"|"100%"|"3.78"|"2.77"|"2.80"|"3.50"|"13%"|"9%"|"8%"|"0%"|"2"|"10"|"5"|"2"|"39"|"6"|"40"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00557481"|"UCLA Hematology Oncology"|"200 UCLA MEDICAL PLZ STE 120, LOS ANGELES, CA 90095"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 66,614.31"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"3%"|"205"|"11"|"2"|"1"|"2,432"|"87"|"9"|"8"|"2,323"|"129"|"43"|"6"|"64%"|"55%"|"63%"|"67%"|"3.78"|"2.77"|"2.85"|"1.75"|"13%"|"9%"|"5%"|"17%"|"2"|"10"|"6"|"1"|"39"|"6"|"32"|"100"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00563132"|"UCLA Hematology and Oncology"|"4746 BARRANCA PKWY, IRVINE, CA 92604"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 8,173.53"|"91%"|"152%"|"-14%"|"-91%"|"8%"|"6%"|"2%"|"11%"|"205"|"11"|"2"|"1"|"2,432"|"87"|"9"|"1"|"2,323"|"129"|"43"|"1"|"64%"|"55%"|"63%"|"100%"|"3.78"|"2.77"|"2.85"|"4.00"|"13%"|"9%"|"5%"|"100%"|"2"|"10"|"6"|"2"|"39"|"6"|"32"|"12"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00762772"|"UCLA Porter Ranch Hematology Oncology"|"19950 RINALDI ST STE 310, PORTER RANCH, CA 91326"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"-"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"2"|"64%"|"55%"|"63%"|"50%"|"3.78"|"2.77"|"2.85"|"2.00"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00773038"|"UCLA Hematology Oncology Cancer Care Laguna Hills"|"24302 PASEO DE VALENCIA STE 200, LAGUNA HILLS, CA 92653"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"-"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"2"|"64%"|"55%"|"63%"|"0%"|"3.78"|"2.77"|"2.85"|"-"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00803858"|"UCLA Hematology Oncology"|"6633 TELEPHONE RD STE 212, VENTURA, CA 93003"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"0%"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"1"|"64%"|"55%"|"63%"|"0%"|"3.78"|"2.77"|"2.85"|"-"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00732746"|"UCLA Hematology and Oncology Burbank"|"201 S BUENA VISTA ST STE 200, BURBANK, CA 91505"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"0%"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"2"|"64%"|"55%"|"63%"|"100%"|"3.78"|"2.77"|"2.85"|"5.50"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00436751"|"UCLA Santa Monica Cardiology"|"2020 SANTA MONICA BLVD STE 220, SANTA MONICA, CA 90404"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"0%"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"1"|"64%"|"55%"|"63%"|"0%"|"3.78"|"2.77"|"2.85"|"-"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00732745"|"UCLA Porter Ranch Primary and Specialty Care"|"19950 RINALDI ST STE 300, PORTER RANCH, CA 91326"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"0%"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"3"|"64%"|"55%"|"63%"|"67%"|"3.78"|"2.77"|"2.85"|"1.50"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
"Wholesaler"|"McKesson"|"TBD"|"INS00579503"|"University of California Los Angeles Health System"|"757 WESTWOOD PLZ, LOS ANGELES, CA 90095"|"INS00470682"|"UCLA Hematology Oncology Santa Monica"|"2020 SANTA MONICA BLVD STE 230, SANTA MONICA, CA 90404"|"CML"|"$ 46,863,525.47"|"$ 852,376.80"|"$ 74,787.84"|"$ 0.00"|"91%"|"152%"|"-14%"|"-"|"8%"|"6%"|"2%"|"0%"|"205"|"11"|"2"|"0"|"2,432"|"87"|"9"|"0"|"2,323"|"129"|"43"|"11"|"64%"|"55%"|"63%"|"45%"|"3.78"|"2.77"|"2.85"|"2.00"|"13%"|"9%"|"5%"|"0%"|"2"|"10"|"6"|"3"|"39"|"6"|"32"|"0"
